"xPYMid","FKxPYMxPJGprojectionGroup","FKxPYMzMNTmonth","FKxPYMeENTbuilder","xPYMyear","Rep_YearID","Prior_Year_ID","xPYMdirtStartMan","xPYMdirtStartCalc","xPYMdirtStart","xPYMlotStartMan","xPYMlotStartCalc","xPYMlotStart","xPYMinvStart","xPYMsalesGoalLock","xPYMsalesGoal","xPYMsalesPlanLock","xPYMsalesPlan","xPYMsalesAct","xPYMsalesSupp","xPYMlotsDevPlanLock","xPYMlotsDevPlan","xPYMlotsDevAct","xPYMlotsDevSupp","xPYMdirtEndMan","xPYMdirtEndCal","xPYMdirtEnd","Expr1027","xPYMlotsEndCal","xPYMlotsEndMan","xPYMlotsEnd","xPYMlotsEndCalcSpec","xPYMlotsEndCalcAvail","xPYMinvEnd","xPYMclosingsGoalLock","xPYMclosingsGoal","xPYMclosingsPlanLock","xPYMclosingsPlan","xPYMclosingsAct","xPYMdigPlanLock","xPYMdigPlan","xPYMdigAct","xPYMtdownPlanLock","xPYMtdownPlan","xPYMtdownAct","xPYMtdownReqCP","xPYMstartsPlanLock","xPYMstartsPlan","xPYMstartsAct","xPYMlotRevA","xPYMhomeRevA","xPYMinvEndINT","xPYMinvEndEXT"
30877,101,3,189,2031,"101-189-2031-03","101-189-2031-02",,0,0,,3,3,3,,,,1,,,,,,,,0.00,0.00,,2.00,,"2",0,2,2.00,,,,,,,,,,,,,,,,,,2.00,0.00
30878,101,4,189,2031,"101-189-2031-04","101-189-2031-03",,0,0,,2,2,2,,,,,,,,,,,,0.00,0.00,,2.00,,"2",0,2,2.00,,,,,,,,,,,,,,,,,,2.00,0.00
30879,101,5,189,2031,"101-189-2031-05","101-189-2031-04",,0,0,,2,2,2,,,,1,,,,,,,,0.00,0.00,,1.00,,"1",0,1,1.00,,,,,,,,,,,,,,,,,,1.00,0.00
30880,101,6,189,2031,"101-189-2031-06","101-189-2031-05",,0,0,,1,1,1,,,,,,,,,,,,0.00,0.00,,1.00,,"1",0,1,1.00,,,,,,,,,,,,,,,,,,1.00,0.00
30881,101,7,189,2031,"101-189-2031-07","101-189-2031-06",,0,0,,1,1,1,,,,,,,,,,,,0.00,0.00,,1.00,,"1",0,1,1.00,,,,,,,,,,,,,,,,,,1.00,0.00
30882,101,8,189,2031,"101-189-2031-08","101-189-2031-07",,0,0,,1,1,1,,,,,,,,,,,,0.00,0.00,,1.00,,"1",0,1,1.00,,,,,,,,,,,,,,,,,,1.00,0.00
30883,101,9,189,2031,"101-189-2031-09","101-189-2031-08",,0,0,,1,1,1,,,,1,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
30884,101,10,189,2031,"101-189-2031-10","101-189-2031-09",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
30885,101,11,189,2031,"101-189-2031-11","101-189-2031-10",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
30886,101,12,189,2031,"101-189-2031-12","101-189-2031-11",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
8477,10,1,189,2018,"10-189-2018-01","10-189-2017-12",,0,0,56,0,56,56,,,,,,,,,,,,0.00,0.00,,56.00,,"56",0,56,56.00,,,,,,,,,,,,,,,,,,0.00,56.00
8478,10,2,189,2018,"10-189-2018-02","10-189-2018-01",,0,0,,56,56,56,,,,,,,,,,,,0.00,0.00,,56.00,,"56",0,56,56.00,,,,,,,,,,,,,,,,,,0.00,56.00
8486,10,3,189,2018,"10-189-2018-03","10-189-2018-02",,0,0,,56,56,56,,,,,,,,,,,,0.00,0.00,,56.00,,"56",0,56,56.00,,,,,,,,,,,,,,,,,,0.00,56.00
8479,10,4,189,2018,"10-189-2018-04","10-189-2018-03",,0,0,,56,56,56,,,,,,,,,,,,0.00,0.00,,56.00,,"56",0,56,56.00,,,,,,,,,,,,,,,,,,0.00,56.00
8475,10,5,189,2018,"10-189-2018-05","10-189-2018-04",,0,0,,56,56,56,,,,,,,,,,,,0.00,0.00,,56.00,,"56",0,56,56.00,,,,,,,,,,,,,,,,,,0.00,56.00
8480,10,6,189,2018,"10-189-2018-06","10-189-2018-05",,0,0,,56,56,56,,,,,,,,,,,,0.00,0.00,,56.00,,"56",0,56,56.00,,,,,,,,,,,,,,,,,,0.00,56.00
8481,10,7,189,2018,"10-189-2018-07","10-189-2018-06",,0,0,,56,56,56,,,,,,,,,,,,0.00,0.00,,56.00,,"56",0,56,56.00,,,,,,,,,,,,,,,,,,0.00,56.00
8482,10,8,189,2018,"10-189-2018-08","10-189-2018-07",,0,0,,56,56,56,,,,,,,,,,,,0.00,0.00,,56.00,,"56",0,56,56.00,,,,,,,,,,,,,,,,,,0.00,56.00
8483,10,9,189,2018,"10-189-2018-09","10-189-2018-08",,0,0,,56,56,56,,,,,,,,,,,,0.00,0.00,,56.00,,"56",3,53,56.00,,,,,,,,,,,,,,,3,,,0.00,56.00
8484,10,10,189,2018,"10-189-2018-10","10-189-2018-09",,0,0,,56,56,56,,,,3,3,,,,,,,0.00,0.00,,53.00,,"53",3,50,53.00,,,,,,,,,,,,,,,3,,,0.00,53.00
8485,10,11,189,2018,"10-189-2018-11","10-189-2018-10",,0,0,,53,53,53,,,,,,,,,,,,0.00,0.00,,53.00,,"53",3,50,53.00,,,,,,,,,,,,,,,,,,0.00,53.00
8476,10,12,189,2018,"10-189-2018-12","10-189-2018-11",,0,0,,53,53,53,,,,,,,,,,,,0.00,0.00,,53.00,,"53",3,50,53.00,,,,,,,,,,,,,,,,,,0.00,53.00
8453,10,1,189,2019,"10-189-2019-01","10-189-2018-12",,0,0,,53,53,53,,,,,,,,,,,,0.00,0.00,,53.00,,"53",3,50,53.00,,,,,,,,,,,,,,,,,,0.00,53.00
8454,10,2,189,2019,"10-189-2019-02","10-189-2019-01",,0,0,,53,53,53,,,,1,1,,,,,,,0.00,0.00,,52.00,,"52",3,49,52.00,,,,,,,,,,,,,,,,,,0.00,52.00
8462,10,3,189,2019,"10-189-2019-03","10-189-2019-02",,0,0,,52,52,52,,,,1,1,,,,,,,0.00,0.00,,51.00,,"51",2,49,51.00,,,,,1,,,,,,,,,,,,,0.00,51.00
8455,10,4,189,2019,"10-189-2019-04","10-189-2019-03",,0,0,,51,51,51,,,,1,1,,,,,,,0.00,0.00,,50.00,,"50",2,48,50.00,,,,,,,,,,,,,,,,,,0.00,50.00
8451,10,5,189,2019,"10-189-2019-05","10-189-2019-04",,0,0,,50,50,50,,,,2,2,,,,,,,0.00,0.00,,48.00,,"48",3,45,48.00,,,,,,,,,,,,,,,2,,,0.00,48.00
8456,10,6,189,2019,"10-189-2019-06","10-189-2019-05",,0,0,,48,48,48,,,,,,,,,,,,0.00,0.00,,48.00,,"48",4,44,48.00,,,,,,,,,,,,,,,2,,,0.00,48.00
8457,10,7,189,2019,"10-189-2019-07","10-189-2019-06",,0,0,,48,48,48,,,,,,,,,,,,0.00,0.00,,48.00,,"48",4,44,48.00,,,,,,,,,,,,,,,2,,,0.00,48.00
8458,10,8,189,2019,"10-189-2019-08","10-189-2019-07",,0,0,,48,48,48,,,,2,2,,,,,,,0.00,0.00,,46.00,,"46",3,43,46.00,,,,,1,,,,,,,,,,,,,0.00,46.00
8459,10,9,189,2019,"10-189-2019-09","10-189-2019-08",,0,0,,46,46,46,,,,1,1,,,,,,,0.00,0.00,,45.00,,"45",2,43,45.00,,,,,,,,,,,,,,,,,,0.00,45.00
8460,10,10,189,2019,"10-189-2019-10","10-189-2019-09",,0,0,,45,45,45,,,,2,2,,,,,,,0.00,0.00,,43.00,,"43",4,39,43.00,,,,,1,,,,,,,,,,3,,,0.00,43.00
8461,10,11,189,2019,"10-189-2019-11","10-189-2019-10",,0,0,,43,43,43,,,,,,,,,,,,0.00,0.00,,43.00,,"43",4,39,43.00,,,,,3,,,,,,,,,,,,,0.00,43.00
8452,10,12,189,2019,"10-189-2019-12","10-189-2019-11",,0,0,,43,43,43,,,,3,3,,,,,,,0.00,0.00,,40.00,,"40",4,36,40.00,,,,,3,,,,,,,,,,2,,,0.00,40.00
8465,10,1,189,2020,"10-189-2020-01","10-189-2019-12",,0,0,,40,40,40,,,,,,,,,,,,0.00,0.00,,40.00,,"40",4,36,40.00,,,,,1,,,,,,,,,,,,,0.00,40.00
8466,10,2,189,2020,"10-189-2020-02","10-189-2020-01",,0,0,,40,40,40,,,,4,4,,,,,,,0.00,0.00,,36.00,,"36",1,35,36.00,,,,,1,,,,,,,,,,,,,0.00,36.00
8474,10,3,189,2020,"10-189-2020-03","10-189-2020-02",,0,0,,36,36,36,,,,,,,,,,,,0.00,0.00,,36.00,,"36",2,34,36.00,,,,,,,,,,,,,,,3,,,0.00,36.00
8467,10,4,189,2020,"10-189-2020-04","10-189-2020-03",,0,0,,36,36,36,,,,,,,,,,,,0.00,0.00,,36.00,,"36",2,34,36.00,,,,,,,,,,,,,,,,,,0.00,36.00
8463,10,5,189,2020,"10-189-2020-05","10-189-2020-04",,0,0,,36,36,36,,,,2,2,,,,,,,0.00,0.00,,34.00,,"34",3,31,34.00,,,,,,,,,,,,,,,3,,,0.00,34.00
8468,10,6,189,2020,"10-189-2020-06","10-189-2020-05",,0,0,,34,34,34,,,,4,4,,,,,,,0.00,0.00,,30.00,,"30",5,25,30.00,,,,,1,,,,,,,,,,3,,,0.00,30.00
8469,10,7,189,2020,"10-189-2020-07","10-189-2020-06",,0,0,,30,30,30,,,,3,3,,,,,,,0.00,0.00,,27.00,,"27",4,23,27.00,,,,,3,,,,,,,,,,,,,0.00,27.00
8470,10,8,189,2020,"10-189-2020-08","10-189-2020-07",,0,0,,27,27,27,,,,,,,,,,,,0.00,0.00,,27.00,,"27",5,22,27.00,,,,,1,,,,,,,,,,5,,,0.00,27.00
8471,10,9,189,2020,"10-189-2020-09","10-189-2020-08",,0,0,,27,27,27,,,,3,3,,,,,,,0.00,0.00,,24.00,,"24",3,21,24.00,,,,,1,,,,,,,,,,,,,0.00,24.00
8472,10,10,189,2020,"10-189-2020-10","10-189-2020-09",,0,0,,24,24,24,,,,1,1,,,,,,,0.00,0.00,,23.00,,"23",2,21,23.00,,,,,,,,,,,,,,,,,,0.00,23.00
8473,10,11,189,2020,"10-189-2020-11","10-189-2020-10",,0,0,,23,23,23,,,,1,1,,,,,,,0.00,0.00,,22.00,,"22",2,20,22.00,,,,,3,,,,,,,,,,3,,,0.00,22.00
8464,10,12,189,2020,"10-189-2020-12","10-189-2020-11",,0,0,,22,22,22,,,,2,2,,,,,,,0.00,0.00,,20.00,,"20",3,17,20.00,,,,,4,,,,,,,,,,3,,,0.00,20.00
553,10,1,189,2021,"10-189-2021-01","10-189-2020-12",,0,0,,20,20,20,1,1,1,,,,,,,,,0.00,0.00,,20.00,,"20",3,17,20.00,3,3,3,3,1,,,,,,,,,,,,,0.00,20.00
554,10,2,189,2021,"10-189-2021-02","10-189-2021-01",,0,0,,20,20,20,1,1,1,1,1,,,,,,,0.00,0.00,,19.00,,"19",2,17,19.00,,,,,5,,,,,,,,,,,,,0.00,19.00
555,10,3,189,2021,"10-189-2021-03","10-189-2021-02",,0,0,,19,19,19,1,1,1,2,2,,,,,,,0.00,0.00,,17.00,,"17",2,15,17.00,3,3,3,3,1,3,,3,,,,,,3,3,,,0.00,17.00
556,10,4,189,2021,"10-189-2021-04","10-189-2021-03",,0,0,,17,17,17,1,1,1,,,,,,,,,0.00,0.00,,17.00,,"17",2,15,17.00,3,3,3,3,,,,,,,,,,,,,,0.00,17.00
557,10,5,189,2021,"10-189-2021-05","10-189-2021-04",,0,0,,17,17,17,1,1,1,1,1,,,,,,,0.00,0.00,,16.00,,"16",4,12,16.00,1,1,1,1,2,,,,,,,,,,3,,,0.00,16.00
558,10,6,189,2021,"10-189-2021-06","10-189-2021-05",,0,0,,16,16,16,1,1,1,,,,,,,,,0.00,0.00,,16.00,,"16",4,12,16.00,1,1,1,1,4,3,,3,,,,,,3,,,,0.00,16.00
559,10,7,189,2021,"10-189-2021-07","10-189-2021-06",,0,0,,16,16,16,1,1,1,,,,,,,,,0.00,0.00,,16.00,,"16",7,9,16.00,,,,,,,,,,,,,,,4,,,0.00,16.00
560,10,8,189,2021,"10-189-2021-08","10-189-2021-07",,0,0,,16,16,16,1,1,1,1,1,,,,,,,0.00,0.00,,15.00,,"15",6,9,15.00,1,1,1,1,,4,,4,,,,,,4,,,,0.00,15.00
561,10,9,189,2021,"10-189-2021-09","10-189-2021-08",,0,0,,15,15,15,1,1,1,,,,,,,,,0.00,0.00,,15.00,,"15",6,9,15.00,1,1,1,1,,,,,,,,,,,,,,0.00,15.00
562,10,10,189,2021,"10-189-2021-10","10-189-2021-09",,0,0,,15,15,15,1,1,1,,,,,,,,,0.00,0.00,,15.00,,"15",6,9,15.00,,,,,,3,,3,,,,,,3,,,,0.00,15.00
563,10,11,189,2021,"10-189-2021-11","10-189-2021-10",,0,0,,15,15,15,1,1,1,2,2,,,,,,,0.00,0.00,,13.00,,"13",5,8,13.00,1,1,1,1,2,,,,,,,,,,,,,0.00,13.00
564,10,12,189,2021,"10-189-2021-12","10-189-2021-11",,0,0,,13,13,13,1,1,1,3,3,,,,,,,0.00,0.00,,10.00,,"10",3,7,10.00,1,1,1,1,1,,,,,,,,,,,,,0.00,10.00
1262,10,1,189,2022,"10-189-2022-01","10-189-2021-12",,0,0,,10,10,10,,,,,,,,,,,,0.00,0.00,,10.00,,"10",3,7,10.00,,,,,,,,,,,,,,,,,,0.00,10.00
1263,10,2,189,2022,"10-189-2022-02","10-189-2022-01",,0,0,,10,10,10,,,,1,1,,,,,,,0.00,0.00,,9.00,,"9",5,4,9.00,,,,,,,,,,,,,,,3,,,0.00,9.00
1264,10,3,189,2022,"10-189-2022-03","10-189-2022-02",,0,0,,9,9,9,,,,2,2,,,,,,,0.00,0.00,,7.00,,"7",4,3,7.00,,,,,3,,,,,,,,,,3,,,0.00,7.00
1265,10,4,189,2022,"10-189-2022-04","10-189-2022-03",,0,0,,7,7,7,,,,,,,,,,,,0.00,0.00,,7.00,,"7",4,3,7.00,,,,,4,,,,,,,,,,,,,0.00,7.00
1266,10,5,189,2022,"10-189-2022-05","10-189-2022-04",,0,0,,7,7,7,,,,,,,,,,,,0.00,0.00,,7.00,,"7",4,3,7.00,,,,,,,,,,,,,,,,,,0.00,7.00
1267,10,6,189,2022,"10-189-2022-06","10-189-2022-05",,0,0,,7,7,7,,,,,,,,,,,,0.00,0.00,,7.00,,"7",4,3,7.00,,,,,,,,,,,,,,,,,,0.00,7.00
1268,10,7,189,2022,"10-189-2022-07","10-189-2022-06",,0,0,,7,7,7,,,,1,1,,,,,,,0.00,0.00,,6.00,,"6",3,3,6.00,,,,,,,,,,,,,,,,,,0.00,6.00
1269,10,8,189,2022,"10-189-2022-08","10-189-2022-07",,0,0,,6,6,6,,,,,,,,,,,,0.00,0.00,,6.00,,"6",3,3,6.00,,,,,1,,,,,,,,,,,,,0.00,6.00
1270,10,9,189,2022,"10-189-2022-09","10-189-2022-08",,0,0,,6,6,6,,,,1,1,,,,,,,0.00,0.00,,5.00,,"5",2,3,5.00,,,,,,,,,,,,,,,,,,0.00,5.00
1271,10,10,189,2022,"10-189-2022-10","10-189-2022-09",,0,0,,5,5,5,,,,1,1,,,,,,,0.00,0.00,,4.00,,"4",1,3,4.00,,,,,1,,,,,,,,,,,,,0.00,4.00
1272,10,11,189,2022,"10-189-2022-11","10-189-2022-10",,0,0,,4,4,4,,,,,,,,,,,,0.00,0.00,,4.00,,"4",1,3,4.00,,,,,1,,,,,,,,,,,,,0.00,4.00
1273,10,12,189,2022,"10-189-2022-12","10-189-2022-11",,0,0,,4,4,4,,,,,,,,,,,,0.00,0.00,,4.00,,"4",1,3,4.00,,,,,2,,,,,,,,,,,,,0.00,4.00
8490,10,1,189,2023,"10-189-2023-01","10-189-2022-12",,0,0,,4,4,4,,,,,,,,,,,,0.00,0.00,,4.00,,"4",1,3,4.00,,,,,,,,,,,,,,,,,,0.00,4.00
8491,10,2,189,2023,"10-189-2023-02","10-189-2023-01",,0,0,,4,4,4,,,1,,,,,,,,,0.00,0.00,,4.00,,"4",4,0,4.00,,,,,,,,,,,,,,,3,,,0.00,4.00
8499,10,3,189,2023,"10-189-2023-03","10-189-2023-02",,0,0,,4,4,4,,,,1,1,,,,,,,0.00,0.00,,3.00,,"3",3,0,3.00,,,,,,,,,,,,,,,,,,0.00,3.00
8492,10,4,189,2023,"10-189-2023-04","10-189-2023-03",,0,0,,3,3,3,,,,,,,,,,,,0.00,0.00,,3.00,,"3",3,0,3.00,,,,,1,,,,,,,,,,,,,0.00,3.00
8488,10,5,189,2023,"10-189-2023-05","10-189-2023-04",,0,0,,3,3,3,,,,,,,,,,,,0.00,0.00,,3.00,,"3",3,0,3.00,,,,,,,,,,,,,,,,,,0.00,3.00
8493,10,6,189,2023,"10-189-2023-06","10-189-2023-05",,0,0,,3,3,3,,,,,,,,,,,,0.00,0.00,,3.00,,"3",3,0,3.00,,,,,,,,,,,,,,,,,,0.00,3.00
8494,10,7,189,2023,"10-189-2023-07","10-189-2023-06",,0,0,,3,3,3,,,3,,,,,,,,,0.00,0.00,,3.00,,"3",3,0,3.00,,,,,,,,,,,,,,,,,,0.00,3.00
8495,10,8,189,2023,"10-189-2023-08","10-189-2023-07",,0,0,,3,3,3,,,,1,1,,,,,,,0.00,0.00,,2.00,,"2",2,0,2.00,,,,,,,,,,,,,,,,,,0.00,2.00
8496,10,9,189,2023,"10-189-2023-09","10-189-2023-08",,0,0,,2,2,2,,,,,,,,,,,,0.00,0.00,,2.00,,"2",2,0,2.00,,,,,1,,,,,,,,,,,,,0.00,2.00
8497,10,10,189,2023,"10-189-2023-10","10-189-2023-09",,0,0,,2,2,2,,,,1,1,,,,,,,0.00,0.00,,1.00,,"1",1,0,1.00,,,,,,,,,,,,,,,,,,0.00,1.00
8498,10,11,189,2023,"10-189-2023-11","10-189-2023-10",,0,0,,1,1,1,,,,,,,,,,,,0.00,0.00,,1.00,,"1",1,0,1.00,,,,,1,,,,,,,,,,,,,0.00,1.00
8489,10,12,189,2023,"10-189-2023-12","10-189-2023-11",,0,0,,1,1,1,,,,,,,,,,,,0.00,0.00,,1.00,,"1",1,0,1.00,,,,,,,,,,,,,,,,,,0.00,1.00
23593,10,1,189,2024,"10-189-2024-01","10-189-2023-12",,0,0,,1,1,1,,,,1,1,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,1,,,,,,,,,,,,,0.00,0.00
23598,10,2,189,2024,"10-189-2024-02","10-189-2024-01",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
23600,10,3,189,2024,"10-189-2024-03","10-189-2024-02",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
23599,10,4,189,2024,"10-189-2024-04","10-189-2024-03",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
23597,10,5,189,2024,"10-189-2024-05","10-189-2024-04",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
23596,10,6,189,2024,"10-189-2024-06","10-189-2024-05",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
23602,10,7,189,2024,"10-189-2024-07","10-189-2024-06",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
23592,10,8,189,2024,"10-189-2024-08","10-189-2024-07",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
23595,10,9,189,2024,"10-189-2024-09","10-189-2024-08",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
23591,10,10,189,2024,"10-189-2024-10","10-189-2024-09",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
23594,10,11,189,2024,"10-189-2024-11","10-189-2024-10",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
23601,10,12,189,2024,"10-189-2024-12","10-189-2024-11",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
30049,102,1,189,2025,"102-189-2025-01","102-189-2024-12",84,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30050,102,2,189,2025,"102-189-2025-02","102-189-2025-01",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30058,102,3,189,2025,"102-189-2025-03","102-189-2025-02",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30051,102,4,189,2025,"102-189-2025-04","102-189-2025-03",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30047,102,5,189,2025,"102-189-2025-05","102-189-2025-04",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30052,102,6,189,2025,"102-189-2025-06","102-189-2025-05",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30053,102,7,189,2025,"102-189-2025-07","102-189-2025-06",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30054,102,8,189,2025,"102-189-2025-08","102-189-2025-07",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30055,102,9,189,2025,"102-189-2025-09","102-189-2025-08",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30056,102,10,189,2025,"102-189-2025-10","102-189-2025-09",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30057,102,11,189,2025,"102-189-2025-11","102-189-2025-10",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30048,102,12,189,2025,"102-189-2025-12","102-189-2025-11",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30069,102,1,189,2026,"102-189-2026-01","102-189-2025-12",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30068,102,2,189,2026,"102-189-2026-02","102-189-2026-01",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30067,102,3,189,2026,"102-189-2026-03","102-189-2026-02",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30066,102,4,189,2026,"102-189-2026-04","102-189-2026-03",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30065,102,5,189,2026,"102-189-2026-05","102-189-2026-04",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30059,102,6,189,2026,"102-189-2026-06","102-189-2026-05",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30064,102,7,189,2026,"102-189-2026-07","102-189-2026-06",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30070,102,8,189,2026,"102-189-2026-08","102-189-2026-07",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30063,102,9,189,2026,"102-189-2026-09","102-189-2026-08",,84,84,,0,0,84,,,,,,,,,,,,84.00,84.00,,0.00,,"0",0,0,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30062,102,10,189,2026,"102-189-2026-10","102-189-2026-09",,84,84,,0,0,84,,,,,,,,24,,,,60.00,60.00,,24.00,,"24",0,24,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30061,102,11,189,2026,"102-189-2026-11","102-189-2026-10",,60,60,,24,24,84,,,,,,,,,,,,60.00,60.00,,24.00,,"24",0,24,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30060,102,12,189,2026,"102-189-2026-12","102-189-2026-11",,60,60,,24,24,84,,,,,,,,,,,,60.00,60.00,,24.00,,"24",0,24,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30081,102,1,189,2027,"102-189-2027-01","102-189-2026-12",,60,60,,24,24,84,,,,,,,,,,,,60.00,60.00,,24.00,,"24",0,24,84.00,,,,,,,,,,,,,,,,,,84.00,0.00
30082,102,2,189,2027,"102-189-2027-02","102-189-2027-01",,60,60,,24,24,84,,,,1,,,,,,,,60.00,60.00,,23.00,,"23",0,23,83.00,,,,,,,,,,,,,,,,,,83.00,0.00
30080,102,3,189,2027,"102-189-2027-03","102-189-2027-02",,60,60,,23,23,83,,,,1,,,,,,,,60.00,60.00,,22.00,,"22",0,22,82.00,,,,,,,,,,,,,,,,,,82.00,0.00
30079,102,4,189,2027,"102-189-2027-04","102-189-2027-03",,60,60,,22,22,82,,,,1,,,,,,,,60.00,60.00,,21.00,,"21",0,21,81.00,,,,,,,,,,,,,,,,,,81.00,0.00
30078,102,5,189,2027,"102-189-2027-05","102-189-2027-04",,60,60,,21,21,81,,,,1,,,,,,,,60.00,60.00,,20.00,,"20",0,20,80.00,,,,,,,,,,,,,,,,,,80.00,0.00
30077,102,6,189,2027,"102-189-2027-06","102-189-2027-05",,60,60,,20,20,80,,,,1,,,,16,,,,44.00,44.00,,35.00,,"35",0,35,79.00,,,,,,,,,,,,,,,,,,79.00,0.00
30076,102,7,189,2027,"102-189-2027-07","102-189-2027-06",,44,44,,35,35,79,,,,1,,,,,,,,44.00,44.00,,34.00,,"34",0,34,78.00,,,,,,,,,,,,,,,,,,78.00,0.00
30071,102,8,189,2027,"102-189-2027-08","102-189-2027-07",,44,44,,34,34,78,,,,,,,,,,,,44.00,44.00,,34.00,,"34",0,34,78.00,,,,,,,,,,,,,,,,,,78.00,0.00
