"COMPANYCODE","DEVELOPMENTCODE","LOTNUMBER","TAXBLOCK","TAXLOT","ADDRESS1","ADDRESS2","ADDRESS3","LOTCONTRACTDATE","LOTCONVERDATE","RELEASESALESDATE","LOTCOMMENTS","SELLERNAME","SELLERADDRESS1","SELLERADDRESS2","SELLERCITY","SELLERSTATE","SELLERZIP","SELLERCOUNTRY","SELLERPHONE","SELLEREMAIL","OPTIONEXPDATE","ORIENTATION","LOTPREMIUM","MISC1_FIELD","MISC2_FIELD"
"001","BH","00000020","","20","4139 Old Hawk Ct","Grand Rapids, Mi","49525",,4/16/2018 0:00:00,4/10/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000021","","21","4147 Old Hawk Court","Grand Rapids, MI","49525",,3/10/2020 0:00:00,8/6/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000022","","22","4155 Old Hawk Court","Grand Rapids, MI","49525",,5/8/2019 0:00:00,8/6/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000023","","23","4161 Old Hawk Court","Grand Rapids, MI","49525",,9/4/2019 0:00:00,8/6/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000024","","24","372 Hawkchase Dr","Grand Rapids, MI","49525",,7/22/2020 0:00:00,6/15/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000025","","25","360 Hawkchase Dr","Grand Rapids, Mi","49525",,12/22/2021 0:00:00,6/17/2020 0:00:00,"","","","","","","","US","","",,"","0","",""
"001","BH","00000026","","26","348 Hawkchase Dr","Grand Rapids, Mi","49525",,5/6/2022 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","15400","",""
"001","BH","00000027","","27","336 Hawkchase Dr","Grand Rapids, Mi","49525",,4/25/2022 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","29400","",""
"001","BH","00000028","","28","324 Hawkchase Dr","Grand Rapids, Mi","49525",,2/7/2022 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","29400","",""
"001","BH","00000029","","29","312 Hawkchase Dr","Grand Rapids, Mi","49525",,1/27/2022 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","26400","",""
"001","BH","00000030","","30","300 Hawkchase Dr","Grand Rapids, Mi","49525",,5/24/2022 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","26400","",""
"001","BH","00000031","","31","282 Hawkchase Dr","Grand Rapids, Mi","49525",,11/22/2021 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","30500","",""
"001","BH","00000032","","32","270 Hawkchase Dr","Grand Rapids, Mi","49525",,2/4/2022 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","30500","",""
"001","BH","00000033","","33","258 Hawkchase Dr","Grand Rapids, Mi","49525",,8/12/2022 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","23000","",""
"001","BH","00000034","","34","246 Hawkchase Dr","Grand Rapids, Mi","49525",,4/26/2021 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000035","","35","240 Hawkchase Dr","Grand Rapids, Mi","49525",,8/2/2021 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","15400","",""
"001","BH","00000036","","36","245 Hawkchase Dr","Grand Rapids, Mi","49525",,11/22/2020 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000037","","37","249 Hawkchase Dr","Grand Rapids, Mi","49525",,2/3/2021 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000038","","38","253 Hawkchase Dr","Grand Rapids, Mi","49525",,11/22/2020 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000039","","39","257 Hawkchase Dr","Grand Rapids, Mi","49525",,11/23/2021 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","16400","",""
"001","BH","00000040","","40","269 Hawkchase Dr","Grand Rapids, Mi","49525",,1/24/2023 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","16400","",""
"001","BH","00000041","","41","277 Hawkchase Dr","Grand Rapids, Mi","49525",,11/23/2022 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","7000","",""
"001","BH","00000042","","42","299 Hawkchase Dr","Grand Rapids, Mi","49525",,3/4/2021 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000043","","43","305 Hawkchase Dr","Grand Rapids, Mi","49525",,1/10/2022 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","2000","",""
"001","BH","00000044","","44","321 Hawkchase Dr","Grand Rapids, Mi","49525",,6/22/2021 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000045","","45","333 Hawkchase Dr","Grand Rapids, Mi","49525",,12/13/2021 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","7000","",""
"001","BH","00000046","","46","349 Hawkchase Dr","Grand Rapids, Mi","49525",,10/27/2021 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",,"","7000","",""
"001","BH","00000047","","47","361 Hawkchase Dr","Grand Rapids, Mi","49525",,10/8/2020 0:00:00,6/17/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000048","","48","375 Hawkchase Dr","Grand Rapids, Mi","49525",,7/22/2020 0:00:00,6/15/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000049","","49","234 Hawkchase Dr","Grand Rapids, MI","49525",,11/22/2020 0:00:00,7/14/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BH","00000050","","50","230 Hawkchase Dr","Grand Rapids, Mi","49525",,4/26/2021 0:00:00,7/5/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","BR","23006188","","17","6188 Kuiper Dr.","","",,7/14/2023 0:00:00,,"17 HR","","","","","","","US","","",," ","0","",""
"001","CA","00000009","","9","4532 Winding Creek Ln","Zeeland, MI","49464",,12/27/2023 0:00:00,12/22/2023 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","CA","00000014","","14","3450 Winding Creek Ct","Zeeland, MI","49464",,12/26/2023 0:00:00,12/22/2023 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","CA","00000015","","15","3438 Winding Creek Ct","Zeeland, MI","49464",,12/27/2023 0:00:00,12/22/2023 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","CF","00000005","","","1423 Copperfield St.","Byron Center","Kent",,2/15/2017 0:00:00,3/20/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","CF","00000026","","26","1350 Copperfield st","Byron Center, Mi","49315",,9/15/2017 0:00:00,9/15/2017 0:00:00,"","","","","","","","US","","",," ","88900","",""
"001","CH","00000006","","6","1528 Chase Farms Dr West","Byron Center","Kent",,10/4/2017 0:00:00,3/20/2017 0:00:00,"DL","","","","","","","US","","",," ","0","",""
"001","CH","00000010","","","1478 Chase Farms Dr","Byron Center","Kent",,2/17/2017 0:00:00,3/20/2017 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","CH","00000013","","13","1450 Chase Farms Dr Nort","Byron Center","Kent",,3/15/2018 0:00:00,3/20/2017 0:00:00,"DL","","","","","","","US","","",," ","0","",""
"001","CH","00000016","","","1401 Chase Farms Dr","Byron Center","Kent",,2/17/2017 0:00:00,3/20/2017 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","CH","00000017","","","1409 Chase Farms Dr","Byron Center","Kent",,2/17/2017 0:00:00,3/20/2017 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","CH","00000029","","29","1505 Chase Farms Dr.","Byron Center","Kent",,5/5/2017 0:00:00,3/20/2017 0:00:00,"DL/WO","","","","","","","US","","",," ","0","",""
"001","CH","00000032","","32","1527 Chase Farms Dr.","Byron Center","Kent",,2/12/2018 0:00:00,3/20/2017 0:00:00,"DL/WO","","","","","","","US","","",," ","0","",""
"001","CH","00000035","","35","1529 Chase Lane Dr","Byron Center, MI","49315",,7/5/2019 0:00:00,11/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","CH","00000038","","38","1505 Chase Lane Dr","Byron Center, MI","49315",,10/16/2019 0:00:00,11/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","CH","00000039","","39","1497 Chase Lane Dr","Byron Center, Mi","49315",,4/10/2019 0:00:00,11/14/2018 0:00:00,"41-21-14-153-013","","","","","","","US","","",," ","0","",""
"001","CH","00000041","","41","1395 Chase Farms Dr","Byron Center, Mi","49315",,8/2/2019 0:00:00,11/14/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","CH","00000043","","43","1469 Chase Lane Dr","Byron Center, Mi","49315",,2/4/2020 0:00:00,11/14/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","CH","00000045","","45","1453 Chase Lane Dr","Byron Center, Mi","49315",,4/11/2019 0:00:00,11/14/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","CL","00000191","","","9012 Cedar Lake Dr.","Jenison","Ottawa",,3/13/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","CL","00000205","","205","9047 Cedar Lake Dr.","Jenison","Ottawa",,4/28/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","DP","00000001","","1","4825 Duttonvale Dr","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","1000","",""
"001","DP","00000002","","2","4833 Duttonvale Dr","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","12000","",""
"001","DP","00000003","","3","4841 Duttonvale Dr","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","12000","",""
"001","DP","00000004","","4","4849 Duttonvale Dr","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","14000","",""
"001","DP","00000005","","5","4857 Duttonvale Dr","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","14000","",""
"001","DP","00000006","","6","4865 Duttonvale Dr","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","14000","",""
"001","DP","00000007","","7","4873 Duttonvale Dr","Caledonia, MI 49316","",,8/29/2025 0:00:00,6/10/2025 0:00:00,"","","","","","","","US","","",," ","16000","",""
"001","DP","00000008","","8","4881 Duttonvale Dr","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","18000","",""
"001","DP","00000009","","9","4899 Duttonvale Dr","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","17000","",""
"001","DP","00000010","","10","4880 Duttonvale Dr","Caledonia, MI 49316","",,8/14/2025 0:00:00,6/10/2025 0:00:00,"","","","","","","","US","","",," ","20000","",""
"001","DP","00000011","","11","4866 Duttonvale Dr","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","27000","",""
"001","DP","00000012","","12","4858 Duttonvale Dr","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","19000","",""
"001","DP","00000013","","13","4850 Duttonvale Dr","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"AKA 7880 Laurilynne Ct","","","","","","","US","","",," ","9000","",""
"001","DP","00000014","","14","4862 Beesing Cir","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"AKA 7885 Laurilynne Ct","","","","","","","US","","",," ","8000","",""
"001","DP","00000015","","15","4854 Beesing Cir","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","19000","",""
"001","DP","00000016","","16","4846 Beesing Cir","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","25000","",""
"001","DP","00000017","","17","4838 Beesing Cir","Caledonia, MI 49316","",,1/12/2026 0:00:00,6/10/2025 0:00:00,"","","","","","","","US","","",," ","24000","",""
"001","DP","00000018","","18","4830 Beesing Cir","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"Ashton C Floor Plan - Interra Homes (our sister brand)","","","","","","","US","","",," ","8000","",""
"001","DP","00000019","","19","7958 Cresswell Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","9000","",""
"001","DP","00000020","","20","7980 Cresswell Ct","Caledonia, MI 49316","",,10/27/2025 0:00:00,6/10/2025 0:00:00,"","","","","","","","US","","",," ","23000","",""
"001","DP","00000021","","21","7993 Cresswell Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","85000","",""
"001","DP","00000022","","22","7985 Cresswell Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","32000","",""
"001","DP","00000023","","23","7979 Cresswell Ct","Caledonia, MI 49316","",,7/23/2025 0:00:00,6/10/2025 0:00:00,"","","","","","","","US","","",," ","32000","",""
"001","DP","00000024","","24","7971 Cresswell Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","37000","",""
"001","DP","00000025","","25","7963 Cresswell Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","25000","",""
"001","DP","00000026","","26","7955 Cresswell Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","10000","",""
"001","DP","00000027","","27","7947 Cresswell Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","4000","",""
"001","DP","00000028","","28","7939 Cresswell Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","4000","",""
"001","DP","00000029","","29","7931 Cresswell Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","DP","00000030","","30","7888 Loralyn Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","15000","",""
"001","DP","00000031","","31","7896 Loralyn Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","24000","",""
"001","DP","00000032","","32","7904 Laurilynne Ct","Caledonia, MI 49316","",,10/22/2025 0:00:00,6/10/2025 0:00:00,"","","","","","","","US","","",," ","35000","",""
"001","DP","00000033","","33","7912 Loralyn Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","40000","",""
"001","DP","00000034","","34","7920 Loralyn Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","30000","",""
"001","DP","00000035","","35","7928 Loralyn Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","24000","",""
"001","DP","00000036","","36","7936 Loralyn Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","24000","",""
"001","DP","00000037","","37","7944 Loralyn Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","24000","",""
"001","DP","00000038","","38","7952 Loralyn Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","31000","",""
"001","DP","00000039","","39","7960 Laurilynne Ct","Caledonia, MI 49316","",,8/6/2025 0:00:00,6/10/2025 0:00:00,"","","","","","","","US","","",," ","45000","",""
"001","DP","00000040","","40","7961 Loralyn Ct","Caledonia, MI 49316","",,1/26/2026 0:00:00,6/10/2025 0:00:00,"","","","","","","","US","","",," ","45000","",""
"001","DP","00000041","","41","7949 Loralyn Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","21000","",""
"001","DP","00000042","","42","7941 Loralyn Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","19000","",""
"001","DP","00000043","","43","7933 Loralyn Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","19000","",""
"001","DP","00000044","","44","7911 Loralyn Ct","Caledonia, MI 49316","",,,6/10/2025 0:00:00,"","","","","","","","US","","",," ","11000","",""
"001","EL","00000003","","3","6358 Eaglewood dr","Hudsonville, Mi","49426",,5/22/2018 0:00:00,5/18/2018 0:00:00,"70-13-25-133-003","","","","","","","US","","",," ","0","",""
"001","EL","00000005","","5","6342 Eaglewood Dr","Hudsonville, Mi","49429",,7/18/2017 0:00:00,7/11/2017 0:00:00,"70-13-25-133-005","","","","","","","US","","",,"R","0","",""
"001","EL","00000008","","8","6318 Eaglewood Dr","Hudsonville, Mi","49426",,7/31/2017 0:00:00,7/11/2017 0:00:00,"70-13-25-133-008","","","","","","","US","","",," ","0","",""
"001","EL","00000013","","13","5309 Eagle Cove Dr","Hudsonville, Mi","49426",,5/2/2018 0:00:00,7/11/2017 0:00:00,"70-13-25-145-001","","","","","","","US","","",," ","0","",""
"001","EL","00000017","","17","5290 Eagle Cove Dr","Hudsonville, Mi","49426",,11/14/2017 0:00:00,7/11/2017 0:00:00,"70-13-25-132-008","","","","","","","US","","",," ","0","",""
"001","EL","00000018","","18","5282 Eagle Cove Dr","Hudsonville, Mi","49426",,7/31/2017 0:00:00,7/11/2017 0:00:00,"70-13-25-132-007","","","","","","","US","","",," ","0","",""
"001","EL","00000019","","19","6345 Eaglewood Dr","Hudsonville, Mi","49426",,7/31/2017 0:00:00,7/11/2017 0:00:00,"70-13-25-132-006","","","","","","","US","","",," ","0","",""
"001","EM","00000001","","1","2193 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"Enclave B Floor Plan - Interra Homes (our sister brand)","","","","","","","US","","",," ","14000","",""
"001","EM","00000002","","2","2181 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","18000","",""
"001","EM","00000003","","3","2169 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","22000","",""
"001","EM","00000004","","4","2163 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","24000","",""
"001","EM","00000005","","5","2155 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","27000","",""
"001","EM","00000006","","6","2147 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","31000","",""
"001","EM","00000007","","7","2139 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","52000","",""
"001","EM","00000008","","8","2131 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","59000","",""
"001","EM","00000009","","9","2119 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","64000","",""
"001","EM","00000013","","13","2142 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","44000","",""
"001","EM","00000014","","14","2150 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","37000","",""
"001","EM","00000015","","15","2158 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","37000","",""
"001","EM","00000016","","16","2166 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","37000","",""
"001","EM","00000017","","17","2174 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","34000","",""
"001","EM","00000018","","18","2182 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"","","","","","","","US","","",," ","24000","",""
"001","EM","00000019","","19","2190 Emerald Shore Cir","NE","Grand Rapids, MI 49525",,,1/6/2026 0:00:00,"Avery D Floor Plan - Interra Homes (our sister brand)","","","","","","","US","","",," ","18000","",""
"001","ER","00000003","","3","3346 Box Elder Dr","Jenision, Mi","49428",,,4/1/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
